旅次日期,旅次時段(Ex: 12表示為12時00分至12時59分),票證分類 (N-IC: 非電子票證; IC: 電子票證),電子票證卡種,持卡身分,起站代碼,起站中文名稱,迄站代碼,迄站中文名稱,旅運量,資料代表日期(yyyy-MM-dd)
TripDate,TripHour,TicketClass,IDType,HolderType,OriginStationID,OriginStationName,DestinationStationID,DestinationStationName,Volume,InfoDate
2024/5/31,21,IC,iPASS,A,R4,高雄國際機場              ,R11,高雄車站                ,5,2024/5/31
2024/5/31,17,IC,iPASS,B,R24,岡山高醫                ,O10,衛武營                 ,2,2024/5/31
2024/5/31,7,IC,iPASS,A,R11,高雄車站,R3,小港,31,2024/5/31
2024/5/31,21,IC,iPASS,A,O11,鳳山西站,O13,大東,2,2024/5/31
2024/5/31,15,IC,iPASS,B,R11,高雄車站                ,O1,哈瑪星                 ,2,2024/5/31
2024/5/31,14,IC,EasyCard,C01,R16,左營                  ,R9,中央公園                ,3,2024/5/31
2024/5/31,16,IC,iPASS,A,R11,高雄車站,R22A,橋頭糖廠,1,2024/5/31
2024/5/31,16,IC,iPASS,C01,R21,都會公園                ,R3,小港                  ,1,2024/5/31
2024/5/31,9,IC,iPASS,A,R8,三多商圈                ,R5,前鎮高中                ,2,2024/5/31
2024/5/31,8,IC,EasyCard,A,OT1,大寮                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,20,IC,EasyCard,B,O9,苓雅運動園區              ,R5,前鎮高中                ,1,2024/5/31
2024/5/31,14,IC,iPASS,B,R19,楠梓科技園區              ,R12,後驛                  ,1,2024/5/31
2024/5/31,15,N-IC,,,O8,五塊厝,OT1,大寮,2,2024/5/31
2024/5/31,16,IC,iPASS,A,O5/R10,美麗島                 ,R6,凱旋                  ,4,2024/5/31
2024/5/31,21,IC,iPASS,A,O4,前金,R4A,草衙,1,2024/5/31
2024/5/31,10,IC,iPASS,A,R11,高雄車站                ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,8,IC,iPASS,C02,R14,巨蛋                  ,O4,前金                  ,2,2024/5/31
2024/5/31,13,IC,iPASS,C01,O7,文化中心                ,O9,苓雅運動園區              ,2,2024/5/31
2024/5/31,6,IC,iPASS,A,R16,左營                  ,R4,高雄國際機場              ,1,2024/5/31
2024/5/31,9,IC,EasyCard,A,O7,文化中心                ,R15,生態園區                ,2,2024/5/31
2024/5/31,22,IC,CreditCard,A,O6,信義國小,O9,苓雅運動園區,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R9,中央公園,R8,三多商圈,2,2024/5/31
2024/5/31,22,IC,EasyCard,B,R4,高雄國際機場              ,R16,左營                  ,2,2024/5/31
2024/5/31,8,IC,iPASS,B,R14,巨蛋                  ,R7,獅甲                  ,1,2024/5/31
2024/5/31,21,IC,iPASS,B,R9,中央公園                ,R4A,草衙                  ,3,2024/5/31
2024/5/31,15,IC,PaymentID,A,R3,小港,R4A,草衙,1,2024/5/31
2024/5/31,15,IC,iPASS,A,R20,後勁                  ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,10,IC,iPASS,B,R8,三多商圈                ,R6,凱旋                  ,1,2024/5/31
2024/5/31,13,IC,CreditCard,A,R21,都會公園,R4,高雄國際機場,1,2024/5/31
2024/5/31,14,IC,iPASS,B,R13,凹子底                 ,R9,中央公園                ,1,2024/5/31
2024/5/31,19,IC,iPASS,C01,R16,左營                  ,R7,獅甲                  ,3,2024/5/31
2024/5/31,19,IC,iPASS,A,OT1,大寮                  ,O12,鳳山                  ,2,2024/5/31
2024/5/31,17,IC,iPASS,A,R17,世運,O8,五塊厝,4,2024/5/31
2024/5/31,19,IC,EasyCard,A,R9,中央公園                ,R11,高雄車站                ,23,2024/5/31
2024/5/31,18,IC,iPASS,A,R13,凹子底,R19,楠梓科技園區,13,2024/5/31
2024/5/31,10,IC,EasyCard,A,R16,左營                  ,R11,高雄車站                ,12,2024/5/31
2024/5/31,18,IC,EasyCard,A,R11,高雄車站                ,O6,信義國小                ,1,2024/5/31
2024/5/31,14,IC,iPASS,B,O1,哈瑪星                 ,R8,三多商圈                ,2,2024/5/31
2024/5/31,14,IC,iPASS,C01,O6,信義國小                ,O10,衛武營                 ,1,2024/5/31
2024/5/31,21,IC,EasyCard,A,R16,左營                  ,R24,岡山高醫                ,20,2024/5/31
2024/5/31,20,IC,iPASS,C01,R3,小港                  ,R11,高雄車站                ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R16,左營                  ,O5/R10,美麗島                 ,24,2024/5/31
2024/5/31,14,IC,iPASS,A,R4A,草衙,R8,三多商圈,1,2024/5/31
2024/5/31,16,IC,EasyCard,A,R23,橋頭火車站               ,R7,獅甲                  ,3,2024/5/31
2024/5/31,18,IC,iPASS,B,R14,巨蛋                  ,R9,中央公園                ,8,2024/5/31
2024/5/31,7,IC,iPASS,C02,R15,生態園區                ,O8,五塊厝                 ,1,2024/5/31
2024/5/31,23,IC,EasyCard,A,R9,中央公園                ,R13,凹子底                 ,2,2024/5/31
2024/5/31,7,IC,iPASS,A,R14,巨蛋,O4,前金,6,2024/5/31
2024/5/31,19,IC,iPASS,A,R13,凹子底                 ,O1,哈瑪星                 ,1,2024/5/31
2024/5/31,19,IC,EasyCard,A,R16,左營                  ,R15,生態園區                ,16,2024/5/31
2024/5/31,10,IC,iPASS,A,O2,鹽埕埔,R4A,草衙,1,2024/5/31
2024/5/31,12,IC,iPASS,C02,R15,生態園區                ,O12,鳳山                  ,1,2024/5/31
2024/5/31,18,IC,iPASS,A,O8,五塊厝,R11,高雄車站,4,2024/5/31
2024/5/31,17,IC,iPASS,A,R20,後勁,O9,苓雅運動園區,1,2024/5/31
2024/5/31,13,IC,iPASS,A,O4,前金,O7,文化中心,1,2024/5/31
2024/5/31,8,IC,iPASS,A,R14,巨蛋                  ,R17,世運                  ,2,2024/5/31
2024/5/31,18,IC,iPASS,A,O5/R10,美麗島,R3,小港,21,2024/5/31
2024/5/31,22,IC,iPASS,A,R4A,草衙                  ,O5/R10,美麗島                 ,3,2024/5/31
2024/5/31,19,IC,iPASS,A,R14,巨蛋                  ,R18,油廠國小                ,2,2024/5/31
2024/5/31,22,IC,iPASS,A,R18,油廠國小                ,R21,都會公園                ,2,2024/5/31
2024/5/31,7,IC,iPASS,A,R22A,橋頭糖廠,R20,後勁,1,2024/5/31
2024/5/31,9,IC,iPASS,C01,O4,前金                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,16,IC,CreditCard,A,R4,高雄國際機場,R16,左營,3,2024/5/31
2024/5/31,17,IC,EasyCard,A,R14,巨蛋                  ,R16,左營                  ,41,2024/5/31
2024/5/31,22,IC,iPASS,B,R14,巨蛋                  ,R16,左營                  ,10,2024/5/31
2024/5/31,17,IC,iPASS,B,R19,楠梓科技園區,R4A,草衙,1,2024/5/31
2024/5/31,21,IC,iPASS,A,R14,巨蛋                  ,R23,橋頭火車站               ,6,2024/5/31
2024/5/31,17,IC,iPASS,C02,R11,高雄車站                ,R4A,草衙                  ,3,2024/5/31
2024/5/31,19,IC,CreditCard,A,O5/R10,美麗島,R9,中央公園,2,2024/5/31
2024/5/31,19,IC,iPASS,B,R8,三多商圈,R9,中央公園,2,2024/5/31
2024/5/31,7,IC,iPASS,A,O6,信義國小                ,R11,高雄車站                ,7,2024/5/31
2024/5/31,7,IC,iPASS,A,R23,橋頭火車站               ,R12,後驛                  ,1,2024/5/31
2024/5/31,21,IC,iPASS,A,R5,前鎮高中,R9,中央公園,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R24,岡山高醫                ,R14,巨蛋                  ,8,2024/5/31
2024/5/31,10,IC,iPASS,B,R3,小港,R6,凱旋,2,2024/5/31
2024/5/31,20,IC,iPASS,A,R6,凱旋                  ,O2,鹽埕埔                 ,1,2024/5/31
2024/5/31,22,IC,EasyCard,A,R12,後驛                  ,OT1,大寮                  ,1,2024/5/31
2024/5/31,18,IC,EasyCard,A,O6,信義國小                ,R13,凹子底                 ,1,2024/5/31
2024/5/31,11,IC,EasyCard,A,R8,三多商圈                ,O12,鳳山                  ,1,2024/5/31
2024/5/31,22,IC,iPASS,B,R7,獅甲                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,8,IC,iPASS,A,R12,後驛,R15,生態園區,7,2024/5/31
2024/5/31,19,IC,iPASS,A,R24,岡山高醫                ,R13,凹子底                 ,6,2024/5/31
2024/5/31,21,IC,iPASS,B,O5/R10,美麗島                 ,R19,楠梓科技園區              ,2,2024/5/31
2024/5/31,17,IC,iPASS,C02,R12,後驛                  ,R15,生態園區                ,2,2024/5/31
2024/5/31,20,IC,EasyCard,A,R16,左營                  ,R20,後勁                  ,3,2024/5/31
2024/5/31,14,IC,CreditCard,A,R21,都會公園,R14,巨蛋,2,2024/5/31
2024/5/31,20,IC,EasyCard,B,O7,文化中心                ,R21,都會公園                ,1,2024/5/31
2024/5/31,18,IC,CreditCard,A,R20,後勁,R16,左營,4,2024/5/31
2024/5/31,12,IC,iPASS,A,R22,青埔,R14,巨蛋,1,2024/5/31
2024/5/31,20,N-IC,,,O14,鳳山國中,O12,鳳山,1,2024/5/31
2024/5/31,13,IC,iPASS,C01,R13,凹子底                 ,R22A,橋頭糖廠                ,1,2024/5/31
2024/5/31,13,IC,iPASS,C01,O12,鳳山                  ,O1,哈瑪星                 ,3,2024/5/31
2024/5/31,21,IC,iPASS,A,R9,中央公園,R23,橋頭火車站,5,2024/5/31
2024/5/31,16,IC,EasyCard,A,R4,高雄國際機場              ,R3,小港                  ,1,2024/5/31
2024/5/31,22,IC,iPASS,B,R14,巨蛋                  ,R15,生態園區                ,1,2024/5/31
2024/5/31,20,IC,iPASS,A,R14,巨蛋,O12,鳳山,1,2024/5/31
2024/5/31,13,IC,iPASS,A,R20,後勁,R14,巨蛋,1,2024/5/31
2024/5/31,9,IC,iPASS,A,R11,高雄車站,O4,前金,8,2024/5/31
2024/5/31,17,IC,EasyCard,B,R6,凱旋                  ,R8,三多商圈                ,1,2024/5/31
2024/5/31,18,IC,iPASS,C01,R21,都會公園                ,R13,凹子底                 ,1,2024/5/31
2024/5/31,14,N-IC,,,OT1,大寮,R16,左營,1,2024/5/31
2024/5/31,16,IC,iPASS,B,R14,巨蛋,R6,凱旋,7,2024/5/31
2024/5/31,18,IC,CreditCard,A,R24,岡山高醫,R16,左營,2,2024/5/31
2024/5/31,12,IC,iPASS,C01,O7,文化中心                ,O6,信義國小                ,1,2024/5/31
2024/5/31,16,IC,EasyCard,A,O5/R10,美麗島                 ,R12,後驛                  ,1,2024/5/31
2024/5/31,8,IC,iPASS,B,R23,橋頭火車站,R9,中央公園,2,2024/5/31
2024/5/31,16,IC,iPASS,C01,O11,鳳山西站                ,O14,鳳山國中                ,1,2024/5/31
2024/5/31,19,N-IC,,,R13,凹子底,R3,小港,1,2024/5/31
2024/5/31,8,IC,iPASS,B,R19,楠梓科技園區,R21,都會公園,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R12,後驛,R21,都會公園,2,2024/5/31
2024/5/31,20,IC,iPASS,A,R21,都會公園                ,O7,文化中心                ,2,2024/5/31
2024/5/31,15,IC,CreditCard,A,R17,世運,R4,高雄國際機場,1,2024/5/31
2024/5/31,13,IC,iPASS,A,O14,鳳山國中,O12,鳳山,2,2024/5/31
2024/5/31,17,IC,CreditCard,A,O9,苓雅運動園區,O4,前金,1,2024/5/31
2024/5/31,19,IC,iPASS,A,R13,凹子底,R18,油廠國小,7,2024/5/31
2024/5/31,0,N-IC,,,O5/R10,美麗島,R3,小港,1,2024/5/31
2024/5/31,14,IC,icash,A,R11,高雄車站                ,R9,中央公園                ,4,2024/5/31
2024/5/31,13,IC,iPASS,A,O7,文化中心,O12,鳳山,1,2024/5/31
2024/5/31,14,IC,iPASS,A,O8,五塊厝,O2,鹽埕埔,1,2024/5/31
2024/5/31,11,IC,iPASS,A,R16,左營                  ,R18,油廠國小                ,1,2024/5/31
2024/5/31,6,IC,iPASS,A,O9,苓雅運動園區,R16,左營,2,2024/5/31
2024/5/31,15,IC,iPASS,A,R5,前鎮高中,R18,油廠國小,1,2024/5/31
2024/5/31,19,IC,iPASS,A,R21,都會公園,R24,岡山高醫,2,2024/5/31
2024/5/31,7,IC,iPASS,C01,R14,巨蛋                  ,R9,中央公園                ,2,2024/5/31
2024/5/31,15,IC,iPASS,B,O14,鳳山國中,O10,衛武營,1,2024/5/31
2024/5/31,22,IC,iPASS,B,R13,凹子底                 ,R8,三多商圈                ,3,2024/5/31
2024/5/31,20,IC,EasyCard,B,O5/R10,美麗島                 ,O7,文化中心                ,1,2024/5/31
2024/5/31,19,IC,EasyCard,A,R6,凱旋                  ,R4A,草衙                  ,2,2024/5/31
2024/5/31,19,IC,iPASS,B,R15,生態園區                ,R7,獅甲                  ,1,2024/5/31
2024/5/31,18,IC,icash,A,R4,高雄國際機場              ,R16,左營                  ,2,2024/5/31
2024/5/31,13,IC,iPASS,B,R24,岡山高醫,R7,獅甲,1,2024/5/31
2024/5/31,15,IC,iPASS,A,O8,五塊厝                 ,O13,大東                  ,2,2024/5/31
2024/5/31,13,N-IC,,,O10,衛武營,R14,巨蛋,3,2024/5/31
2024/5/31,13,IC,EasyCard,B,R24,岡山高醫                ,R16,左營                  ,1,2024/5/31
2024/5/31,20,IC,CreditCard,A,R22A,橋頭糖廠,R13,凹子底,1,2024/5/31
2024/5/31,14,IC,iPASS,A,O5/R10,美麗島,R24,岡山高醫,2,2024/5/31
2024/5/31,16,IC,iPASS,B,O9,苓雅運動園區              ,O7,文化中心                ,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R24,岡山高醫                ,R13,凹子底                 ,2,2024/5/31
2024/5/31,15,IC,iPASS,B,R16,左營                  ,R24,岡山高醫                ,3,2024/5/31
2024/5/31,22,IC,iPASS,C02,O4,前金                  ,R4A,草衙                  ,1,2024/5/31
2024/5/31,9,IC,EasyCard,A,R13,凹子底                 ,R9,中央公園                ,2,2024/5/31
2024/5/31,7,IC,iPASS,A,R24,岡山高醫                ,R19,楠梓科技園區              ,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R7,獅甲                  ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R7,獅甲,R20,後勁,1,2024/5/31
2024/5/31,23,IC,iPASS,A,R8,三多商圈                ,O5/R10,美麗島                 ,2,2024/5/31
2024/5/31,13,IC,iPASS,A,O12,鳳山                  ,O14,鳳山國中                ,1,2024/5/31
2024/5/31,18,IC,CreditCard,A,R14,巨蛋,R21,都會公園,1,2024/5/31
2024/5/31,17,IC,iPASS,A,OT1,大寮                  ,O4,前金                  ,3,2024/5/31
2024/5/31,10,IC,icash,A,R24,岡山高醫                ,R13,凹子底                 ,1,2024/5/31
2024/5/31,22,IC,iPASS,B,R13,凹子底                 ,R18,油廠國小                ,2,2024/5/31
2024/5/31,6,IC,iPASS,B,R22A,橋頭糖廠,R16,左營,2,2024/5/31
2024/5/31,11,N-IC,,,R16,左營,O8,五塊厝,1,2024/5/31
2024/5/31,18,IC,iPASS,A,R7,獅甲,O9,苓雅運動園區,1,2024/5/31
2024/5/31,18,IC,iPASS,A,OT1,大寮,O9,苓雅運動園區,4,2024/5/31
2024/5/31,20,IC,iPASS,A,R12,後驛,R18,油廠國小,2,2024/5/31
2024/5/31,8,IC,iPASS,A,R24,岡山高醫,O8,五塊厝,9,2024/5/31
2024/5/31,8,IC,EasyCard,A,R12,後驛                  ,R24,岡山高醫                ,1,2024/5/31
2024/5/31,10,IC,iPASS,C02,O8,五塊厝                 ,O7,文化中心                ,1,2024/5/31
2024/5/31,17,N-IC,,,R11,高雄車站,R13,凹子底,4,2024/5/31
2024/5/31,19,IC,EasyCard,A,O9,苓雅運動園區              ,O10,衛武營                 ,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R16,左營                  ,O13,大東                  ,1,2024/5/31
2024/5/31,20,IC,iPASS,C01,O9,苓雅運動園區              ,O14,鳳山國中                ,4,2024/5/31
2024/5/31,15,IC,iPASS,C01,O9,苓雅運動園區              ,O5/R10,美麗島                 ,1,2024/5/31
2024/5/31,14,IC,iPASS,B,O8,五塊厝                 ,O11,鳳山西站                ,1,2024/5/31
2024/5/31,16,N-IC,,,R8,三多商圈,R11,高雄車站,2,2024/5/31
2024/5/31,20,IC,iPASS,A,R15,生態園區                ,R9,中央公園                ,4,2024/5/31
2024/5/31,14,IC,iPASS,C01,O2,鹽埕埔                 ,R18,油廠國小                ,1,2024/5/31
2024/5/31,15,IC,iPASS,B,R24,岡山高醫,R11,高雄車站,1,2024/5/31
2024/5/31,16,IC,iPASS,A,O9,苓雅運動園區              ,O8,五塊厝                 ,2,2024/5/31
2024/5/31,12,IC,CreditCard,A,R16,左營,O9,苓雅運動園區,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R20,後勁                  ,R13,凹子底                 ,3,2024/5/31
2024/5/31,16,IC,iPASS,B,R6,凱旋,R4A,草衙,4,2024/5/31
2024/5/31,22,IC,iPASS,A,R21,都會公園                ,R12,後驛                  ,1,2024/5/31
2024/5/31,17,IC,iPASS,A,O6,信義國小,R13,凹子底,9,2024/5/31
2024/5/31,20,IC,EasyCard,A,R24,岡山高醫                ,R19,楠梓科技園區              ,1,2024/5/31
2024/5/31,19,IC,iPASS,A,R12,後驛,O2,鹽埕埔,2,2024/5/31
2024/5/31,22,IC,PaymentID,A,R9,中央公園,R19,楠梓科技園區,1,2024/5/31
2024/5/31,20,IC,iPASS,A,R19,楠梓科技園區,R23,橋頭火車站,6,2024/5/31
2024/5/31,15,IC,EasyCard,B,R13,凹子底                 ,R20,後勁                  ,1,2024/5/31
2024/5/31,8,IC,EasyCard,A,R16,左營                  ,O1,哈瑪星                 ,2,2024/5/31
2024/5/31,16,IC,EasyCard,B,R11,高雄車站                ,R8,三多商圈                ,13,2024/5/31
2024/5/31,10,IC,EasyCard,B,R11,高雄車站                ,O1,哈瑪星                 ,37,2024/5/31
2024/5/31,8,IC,PaymentID,A,O4,前金,O1,哈瑪星,1,2024/5/31
2024/5/31,18,IC,iPASS,A,O7,文化中心                ,R17,世運                  ,1,2024/5/31
2024/5/31,19,IC,EasyCard,A,R22,青埔                  ,R13,凹子底                 ,1,2024/5/31
2024/5/31,21,IC,CreditCard,A,R12,後驛,R14,巨蛋,1,2024/5/31
2024/5/31,18,IC,iPASS,B,R12,後驛                  ,R9,中央公園                ,3,2024/5/31
2024/5/31,14,IC,iPASS,A,R8,三多商圈                ,R4A,草衙                  ,6,2024/5/31
2024/5/31,8,IC,iPASS,A,R18,油廠國小,R15,生態園區,2,2024/5/31
2024/5/31,22,IC,iPASS,A,O6,信義國小                ,R15,生態園區                ,3,2024/5/31
2024/5/31,15,IC,PaymentID,A,R8,三多商圈,O13,大東,1,2024/5/31
2024/5/31,7,IC,iPASS,A,R24,岡山高醫,R20,後勁,7,2024/5/31
2024/5/31,22,IC,CreditCard,A,R18,油廠國小,R5,前鎮高中,1,2024/5/31
2024/5/31,17,IC,iPASS,C01,R8,三多商圈                ,R21,都會公園                ,3,2024/5/31
2024/5/31,18,IC,PaymentID,A,R5,前鎮高中,R11,高雄車站,1,2024/5/31
2024/5/31,22,IC,EasyCard,A,R13,凹子底                 ,O5/R10,美麗島                 ,5,2024/5/31
2024/5/31,17,IC,EasyCard,B,R6,凱旋                  ,R3,小港                  ,1,2024/5/31
2024/5/31,9,IC,EasyCard,A,O2,鹽埕埔                 ,O4,前金                  ,3,2024/5/31
2024/5/31,19,IC,iPASS,A,R8,三多商圈                ,R3,小港                  ,6,2024/5/31
2024/5/31,16,IC,EasyCard,A,R6,凱旋                  ,R14,巨蛋                  ,3,2024/5/31
2024/5/31,14,IC,icash,A,O1,哈瑪星                 ,O10,衛武營                 ,1,2024/5/31
2024/5/31,20,IC,EasyCard,A,R11,高雄車站                ,O2,鹽埕埔                 ,6,2024/5/31
2024/5/31,14,IC,iPASS,A,O10,衛武營                 ,O2,鹽埕埔                 ,3,2024/5/31
2024/5/31,8,IC,icash,A,O8,五塊厝                 ,R4,高雄國際機場              ,1,2024/5/31
2024/5/31,20,IC,iPASS,B,O10,衛武營                 ,R11,高雄車站                ,1,2024/5/31
2024/5/31,17,IC,iPASS,C01,O4,前金                  ,O11,鳳山西站                ,2,2024/5/31
2024/5/31,20,IC,iPASS,B,R13,凹子底                 ,R14,巨蛋                  ,4,2024/5/31
2024/5/31,14,IC,EasyCard,B,R13,凹子底                 ,R9,中央公園                ,1,2024/5/31
2024/5/31,7,IC,CreditCard,A,R4,高雄國際機場,R3,小港,1,2024/5/31
2024/5/31,10,IC,iPASS,C02,O7,文化中心                ,R14,巨蛋                  ,1,2024/5/31
2024/5/31,19,IC,iPASS,B,R9,中央公園                ,R8,三多商圈                ,2,2024/5/31
2024/5/31,12,IC,iPASS,A,R9,中央公園,R19,楠梓科技園區,2,2024/5/31
2024/5/31,21,IC,iPASS,A,R11,高雄車站                ,R8,三多商圈                ,11,2024/5/31
2024/5/31,7,IC,iPASS,B,R24,岡山高醫,R19,楠梓科技園區,5,2024/5/31
2024/5/31,21,IC,EasyCard,B,R11,高雄車站                ,O5/R10,美麗島                 ,6,2024/5/31
2024/5/31,7,IC,iPASS,A,R20,後勁,R14,巨蛋,5,2024/5/31
2024/5/31,18,IC,iPASS,A,O11,鳳山西站,O9,苓雅運動園區,1,2024/5/31
2024/5/31,19,IC,EasyCard,A,R14,巨蛋                  ,R4,高雄國際機場              ,3,2024/5/31
2024/5/31,17,IC,EasyCard,C01,R16,左營                  ,O4,前金                  ,3,2024/5/31
2024/5/31,8,IC,iPASS,B,O1,哈瑪星,O11,鳳山西站,2,2024/5/31
2024/5/31,18,IC,iPASS,C02,R20,後勁                  ,R6,凱旋                  ,1,2024/5/31
2024/5/31,22,IC,iPASS,B,R19,楠梓科技園區              ,R8,三多商圈                ,1,2024/5/31
2024/5/31,23,IC,iPASS,B,O10,衛武營                 ,R15,生態園區                ,1,2024/5/31
2024/5/31,11,IC,EasyCard,C01,O6,信義國小                ,R16,左營                  ,1,2024/5/31
2024/5/31,10,IC,iPASS,B,R8,三多商圈                ,O6,信義國小                ,1,2024/5/31
2024/5/31,21,IC,iPASS,A,R21,都會公園,R12,後驛,1,2024/5/31
2024/5/31,7,IC,EasyCard,C01,O4,前金                  ,R16,左營                  ,1,2024/5/31
2024/5/31,12,IC,iPASS,A,R6,凱旋,OT1,大寮,1,2024/5/31
2024/5/31,18,IC,icash,A,O7,文化中心                ,O11,鳳山西站                ,1,2024/5/31
2024/5/31,12,IC,iPASS,A,O4,前金                  ,O5/R10,美麗島                 ,3,2024/5/31
2024/5/31,21,IC,EasyCard,A,O13,大東                  ,O14,鳳山國中                ,3,2024/5/31
2024/5/31,21,IC,iPASS,C01,R12,後驛                  ,R11,高雄車站                ,2,2024/5/31
2024/5/31,16,IC,iPASS,B,R5,前鎮高中,O13,大東,2,2024/5/31
2024/5/31,8,IC,iPASS,C02,R15,生態園區                ,R6,凱旋                  ,2,2024/5/31
2024/5/31,17,IC,iPASS,B,R14,巨蛋,R4A,草衙,14,2024/5/31
2024/5/31,17,IC,iPASS,A,R15,生態園區,R23,橋頭火車站,5,2024/5/31
2024/5/31,23,IC,icash,A,R7,獅甲                  ,R5,前鎮高中                ,1,2024/5/31
